id,focus,file,number,target,category
1106,美容師,美容師_サジェスト.csv,101700,美容師 6年目 給料,
1107,美容師,美容師_サジェスト.csv,101800,美容師 6年目 何歳,
1108,美容師,美容師_サジェスト.csv,101900,美容師 7年目,
1109,美容師,美容師_サジェスト.csv,102000,美容師 7年目 年齢,
1110,美容師,美容師_サジェスト.csv,102100,美容師 7年目 給料,
1111,美容師,美容師_サジェスト.csv,102200,美容師 7インチ,
1112,美容師,美容師_サジェスト.csv,102300,美容師 70年代,
1114,美容師,美容師_サジェスト.csv,102500,美容師 売上 70万,
1115,美容師,美容師_サジェスト.csv,102600,美容師 シザーケース 7丁,
1116,美容師,美容師_サジェスト.csv,102700,70歳 美容師,
1117,美容師,美容師_サジェスト.csv,102800,70代 美容師,
1118,美容師,美容師_サジェスト.csv,102900,美容師 8年目 年齢,
1119,美容師,美容師_サジェスト.csv,103000,美容師 8年目 給料,
1120,美容師,美容師_サジェスト.csv,103100,美容師 88番,
1121,美容師,美容師_サジェスト.csv,103200,美容師 88番 隠語,
1122,美容師,美容師_サジェスト.csv,103300,美容師 8番,
1123,美容師,美容師_サジェスト.csv,103400,美容師 88,
1124,美容師,美容師_サジェスト.csv,103500,美容師 801,
1125,美容師,美容師_サジェスト.csv,103600,美容師 売り上げ 80万 給料,
1126,美容師,美容師_サジェスト.csv,103700,美容師 e3 80 80仕事内容,
1127,美容師,美容師_サジェスト.csv,103800,美容師 e3 80 80イラスト,
1128,美容師,美容師_サジェスト.csv,103900,美容師 9年目 年齢,
1129,美容師,美容師_サジェスト.csv,104000,美容師 92,
1130,美容師,美容師_サジェスト.csv,104100,90歳 美容師,
1131,美容師,美容師_質問.csv,1,美容師になるのは難しいですか？,
1132,美容師,美容師_質問.csv,2,美容師に向いている人の特徴は？,
1133,美容師,美容師_質問.csv,3,美容師の給料はいくらですか？,
1134,美容師,美容師_質問.csv,4,どんな人が美容師に向いていますか？,
1135,美容師,美容師_質問.csv,5,美容師はどんな仕事をしているの？,
1136,美容師,美容師_質問.csv,6,美容師は1日何時間働いていますか？,
1137,美容師,美容師_質問.csv,7,美容師 1日何人髪を切る？,
1138,美容師,美容師_質問.csv,8,美容師は何時に出勤しますか？,
1139,美容師,美容師_質問.csv,9,美容師 何時に仕事終わる？,
1140,美容師,美容師_質問.csv,10,美容師になるには何年かかりますか？,
1141,美容師,美容師_質問.csv,11,中卒でも美容師になれる？,
1142,美容師,美容師_質問.csv,12,中学生でも美容師になれる？,
1143,美容師,美容師_質問.csv,13,美容師の1ヶ月の給料はいくらですか？,
1144,美容師,美容師_質問.csv,14,トップ美容師の年収はいくらですか？,
1145,美容師,美容師_質問.csv,15,美容師の年収は低いですか？,
1146,美容師,美容師_質問.csv,16,美容師を10年やったら年収はいくらくらいですか？,
1147,美容師,美容師_質問.csv,17,美容師が言われて嫌なことは何ですか？,
1148,美容師,美容師_質問.csv,18,美容師で1番稼いでいる人は誰ですか？,
1149,美容師,美容師_質問.csv,19,美容師 何年で辞める？,
1150,美容師,美容師_質問.csv,20,美容師のやりがいや楽しいことは何ですか？,
1151,美容師,美容師_質問.csv,21,美容師の素敵なところは？,
1152,美容師,美容師_質問.csv,22,美容師をしていて大変なことは何ですか？,
1153,美容師,美容師_質問.csv,23,美容師に向いている性格は？,
1154,美容師,美容師_質問.csv,24,美容師になるには何資格が必要ですか？,
1155,美容師,美容師_質問.csv,25,美容師の資格を取るには何年かかりますか？,
1156,美容師,美容師_質問.csv,26,美容師免許はどうやって取りますか？,
1157,美容師,美容師_質問.csv,27,美容師になる資格は難しいですか？,
1158,美容師,美容師_質問.csv,28,美容師は英語で何と言いますか？,
1159,美容師,美容師_質問.csv,29,「Hairdresser」の読み方は？,
1160,美容師,美容師_質問.csv,30,Hair SalonとBeauty Salonの違いは何ですか？,
1161,美容師,美容師_質問.csv,31,美容師の別名は何ですか？,
1162,美容師,美容師_質問.csv,32,美容師はどんな仕事をしているのか？,
1163,美容師,美容師_質問.csv,33,美容師の仕事内容一覧は？,
1164,美容師,美容師_質問.csv,34,美容のお仕事とはどんなお仕事ですか？,
1196,美容師,美容師_質問.csv,32,美容師どんな仕事,
1205,美容師,美容師_潜在的な検索キーワード.csv,7,美容師になるために今からできること,
1209,美容師,美容師_潜在的な検索キーワード.csv,11,美容師の一日 円グラフ,
1210,美容師,美容師_潜在的な検索キーワード.csv,12,美容師 生活リズム,
1211,美容師,美容師_潜在的な検索キーワード.csv,13,美容師の一日の仕事内容は,
1212,美容師,美容師_潜在的な検索キーワード.csv,14,理容師 一日の流れ,
1213,美容師,美容師_潜在的な検索キーワード.csv,15,美容師 帰宅時間,
1214,美容師,美容師_潜在的な検索キーワード.csv,16,美容師の1日,
1223,美容師,美容師_潜在的な検索キーワード.csv,25,美容師 給料 低い,
1226,美容師,美容師_潜在的な検索キーワード.csv,28,美容師年収ランキング,
1227,美容師,美容師_潜在的な検索キーワード.csv,29,美容師 年収 30歳,
1228,美容師,美容師_潜在的な検索キーワード.csv,30,美容師 イラスト かわいい,
1230,美容師,美容師_潜在的な検索キーワード.csv,32,美容師 イラスト おしゃれ,
1233,美容師,美容師_潜在的な検索キーワード.csv,35,美容師 イラスト ゆるい,
1234,美容師,美容師_潜在的な検索キーワード.csv,36,美容師 やりがい 大変なこと,
1235,美容師,美容師_潜在的な検索キーワード.csv,37,美容師 やりがい ランキング,
1236,美容師,美容師_潜在的な検索キーワード.csv,38,美容師 やりがい 楽し さ,
1238,美容師,美容師_潜在的な検索キーワード.csv,40,美容師の魅力とは,
1239,美容師,美容師_潜在的な検索キーワード.csv,41,美容師 メリット デメリット,
1243,美容師,美容師_潜在的な検索キーワード.csv,45,美容師資格 通信,
1244,美容師,美容師_潜在的な検索キーワード.csv,46,美容師資格 最短,
1246,美容師,美容師_潜在的な検索キーワード.csv,48,美容師国家資格,
1247,美容師,美容師_潜在的な検索キーワード.csv,49,私は美容師になりたいです 英語,
1249,美容師,美容師_潜在的な検索キーワード.csv,51,美容師 英語 略,
1251,美容師,美容師_潜在的な検索キーワード.csv,53,ヘアスタイリスト 英語,
1253,美容師,美容師_潜在的な検索キーワード.csv,55,美容 英語,
1254,美容師,美容師_潜在的な検索キーワード.csv,56,理容師 英語,
1255,美容師,美容師_潜在的な検索キーワード.csv,57,美容師 どんな人が向いているか,
1257,美容師,美容師_潜在的な検索キーワード.csv,59,美容師 仕事内容 簡単に,
